,Nose-Neck-RShoulder,Nose-Neck-LShoulder,Neck-RShoulder-RElbow,Neck-LShoulder-LElbow,RShoulder-RElbow-RWrist,LShoulder-LElbow-LWrist,RHip-RShoulder-RElbow,LHip-LShoulder-LElbow,MidHip-RHip-RShoulder,MidHip-LHip-LShoulder,MidHip-RHip-RKnee,MidHip-LHip-LKnee,RHip-RKnee-RAnkle,LHip-LKnee-LAnkle,RKnee-RAnkle-RBigToe,LKnee-LAnkle-LBigToe,MidHip-X,MidHip-Y
5,-1.1127811369516454,0.005323280213541439,-1.5795189456287024,0.003792871901353719,1.134935031607106,0.010241963051585114,-0.5184070152522574,0.060887874643602645,-0.5747590606600662,1.6963267569170135,0.5217639365992764,-1.6200626278578538,-0.005454859903666651,-0.016271508431093804,-0.03227676076517406,-0.02850839171685323,-0.0006572687774081296,-0.04374718413879055
6,1.0724817826799695,0.010381095425738457,2.345454200067844,0.004777441453136795,-1.26007877838278,0.008277934240117394,1.3118988839722485,0.0025780354790955664,0.0028635064033216,0.0033240086803946675,0.03913943642192193,-0.0036731763943854876,-0.0036384998989295197,-0.0021228625977607867,-0.04261518238187641,-0.0567569216281921,-0.0005883179127176949,-0.004330910276476471
7,2.030234786740484,0.003626184248823406,3.3355164282549046,0.00386071160267012,-1.8330428056940664,-5.710472887256613e-05,1.3905994083487427,-0.04635085241920366,0.09058401320648159,-1.6850350254885649,-0.003594823970457169,1.6220581079426837,-0.0020869006926160917,0.009297908385601343,-0.10226365786835392,-0.03524582502048682,0.0001719293949309984,-0.0002394064439369709
8,0.2934099297229983,-0.0027585480462656597,-0.02851441113890385,0.0032080259903300647,-0.12694413823512685,-0.009399406583546443,-0.30715917996715875,-0.04070351952756897,0.01919046009297413,-1.4454994933248555,0.001756656381562146,1.3902963144413776,0.015422771810899755,0.008425437335256965,-0.4045167721900242,-0.003697101730984129,0.000585296175659924,-0.0005041716483972572
9,-0.9254223134826922,-0.0024541129986472626,-2.2490517401281074,-0.0030697415825990137,1.7780021990050778,-0.004416772598061235,-1.3611855258394492,0.03605995101874804,-0.030867106266159308,1.4284662755195923,0.09018445224188902,-1.3777654757520588,0.20568589188809988,-0.01579039231285223,-0.3750416285111381,-0.0035930350492260447,0.0013512989143681874,-0.001899591541045186
10,-0.474852365150201,-0.005043858831564106,-1.2513539064987054,-0.019015006106321355,1.3180663851567505,0.014648390334869303,-0.7930932635268424,0.03970082571937707,-0.012346569176522701,1.7215437882182907,0.35928339978200924,-1.652535718880604,0.7906859717060759,-0.014985644168069967,0.22298599041102596,-0.005112847018745981,0.001315073980708216,-0.0011610047594834772
11,-1.2420911296695358,-0.004857679778208318,-1.9150008267150036,-0.12068247549827736,0.8096769556685418,0.12010404155585706,-0.7242473188568274,-0.013542157506130534,-0.05138211650491277,0.5398877138890203,0.3079117090302378,-0.43191616692994744,0.6829411023479788,0.000848527526206892,-0.1338197387289801,0.013216954768962091,0.0002711806537666219,-0.0006056392944910893
12,-1.1366049173447164,-0.0023902944445440165,-1.641890066188231,-0.43641595969348557,0.5025934296374872,0.43284343053550334,-0.5545826350536969,-0.0815097421769487,-0.05138354606273771,0.3887495474966185,-0.20173066929886296,-0.03217963735783344,-0.4323780294718562,0.001710100424738566,-0.6439243085122883,-0.011201204435777372,-0.00026990782924856164,-0.00041254435934526615
13,-0.2953250129742187,-0.004367418509059856,-0.42943424293762816,-0.3632905119344322,0.11906276132319084,0.35628999316827825,-0.14605206035054363,-0.06716026371116268,-0.014316825272921326,0.25428940562282537,0.0946917089120034,0.04316301507891515,0.21953685134747467,7.840654051774303e-05,0.732779794575807,-0.012922927280186892,-3.895435728489818e-06,-0.0004611559013529753
14,-0.021570952474699426,-0.006715843064680724,-0.04326972670699303,0.37120006747606205,0.015264050127329759,-0.371968025547895,-0.01954378921775693,0.0651372221420631,-0.004032233366978401,-0.7529953611346509,0.6444372773684311,0.4434499194735443,1.4435778308239653,0.008443821677595668,4.01515669237777,0.06506074409299145,-0.0004260905026131133,0.0006171900072878176
15,0.0009773350690369673,-0.0036850924417516045,-0.004529837074988196,0.4432980786816112,0.005285195778721222,-0.4415052650702289,-0.004341353280665253,0.04195876321080239,-0.005600010304206788,-2.080144470753561,0.43031131979580006,1.6635480979408706,0.9720669192928904,0.019323502420839356,5.82942644574326,0.4766894214982115,-0.0005960551720795447,0.0009151595225307342
16,-0.0020094581792916718,-0.0024976902606987502,-0.004825761680294999,0.11738549231690747,0.007184040472849993,-0.1162274996120285,-0.0036055071345263,-0.014772754414281844,-0.0059774814176771765,-1.5358454524411895,0.10513011543316403,1.3884278314997824,0.22431772957521245,0.01645504918250247,3.3695213632257723,1.719350780805917,-0.0003813634869077804,-0.00014508877020284272
17,0.0019504756651996824,-0.00645033781524133,-0.004668283133237337,0.00778809426247458,0.015561792618953262,-0.005671224470132191,-0.005200747033178256,0.044676621295577465,-0.001056174974177767,1.4301662996610531,0.014622677271882878,-1.38690173403586,0.02687447078587818,-0.004244460612757461,0.8318480733512235,1.9110110189519935,-0.0005381031271953778,-0.0005575420015856288
18,0.030644604508071046,-0.005985696907555971,0.038321518978720936,-0.002854247698702489,0.01422408067538965,0.0056391518979961325,0.011485642748784143,0.04934470488504747,0.005931005208073714,1.7235309591352392,0.020251115062679147,-1.6615987480984575,0.02807255831425684,-0.0034653131938114203,0.1386079709658443,0.8247978809697667,-0.00075262460050891,-0.0001963076155799934
19,0.31765348050092995,0.00016275780012112422,0.45871301394848507,-0.003930384245279939,0.039808551114330896,0.006363482682723574,0.15281034979073402,0.009868611909167447,0.016495862209679704,0.4524407119364646,-0.012204244058998451,-0.43644560511405556,-0.0016329088642285847,0.007760408476562816,0.11144475560251126,1.925302774711521,-0.0009461290697993501,-0.00039938023906613653
20,1.396563913142368,0.000548714157004498,2.009927946559905,-0.010928964450340967,0.1603281627737298,0.012027816012954865,0.6715086946562051,-0.010192641844298286,0.06264460270142985,0.03616322351562807,-0.0570710803073585,-0.037328604047857504,-0.04754188151201823,0.0052294698614263595,0.09494707599825183,1.7189514157306034,-0.0001425852528065874,-0.0002775454324335025
