,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0,2.0,-0.7953178677658457,-0.5170522060678593,3.4204291889805063,-0.6136129388621612,-172.52989907578464,162.0348667462012,89.29133537616235,84.82178597808849,119.01058073095777,-113.1107869026419,29.673549623416164,59.926020188613144,-86.64151035309857,-83.92217310134372,-0.2394250823447237,-0.05056753360163668,277.5548,-1.4720000000000084
1,2.0,8.779879440016828,-77.32804658658323,-11.911978221845459,-34.69286669393415,-3.888715631368399,156.2025354966501,1.36599773368427,-3.688311824339049,-48.23038165380436,-10.445664533659937,45.33669585928462,5.840886400453579,0.49042319326929373,-0.15206489255191968,-68.90709032162938,-0.46608992207853817,-0.032299999999992224,0.02400000000000091
2,2.0,-89.89688464889583,39.19950283637415,-48.83326428932877,-38.712683874966544,-134.3237613371479,-81.44810328780687,-129.9904191489333,-7.18782388106348,-170.2337075443125,-88.51667749342347,-162.8785197016331,-81.46632820136305,-18.878462110546717,3.292557718548773,10.017578679395454,2.7131968985971304,-47.90199999999999,0.020000000000010232
3,2.0,-109.68382265304126,80.54984231672815,-100.48595289055355,-147.86673671541948,49.15236254295631,-146.9269832366824,-33.5489571376278,-61.95400312281541,-41.56291320954672,-94.00057382320192,153.5437748338274,-131.56012867365885,-20.308142267923138,-92.53505356148591,88.56384752859313,-53.63569757337086,51.617000000000004,-13.698000000000008
4,2.0,3.9938015810497376,-7.056910892838886,160.57448129667844,-156.03639546346037,-1.7598447421292187,-61.854157935826876,11.190304701018746,64.10331332712873,2.1285337861534686,-67.03640814518945,81.25197579914327,-76.52232974663895,-152.69596075903198,-160.8665777334197,-165.5962497494068,-152.34867237087553,0.7060000000000173,0.0009999999999763531
5,2.0,-64.92430147111772,70.29774768426638,151.54801301430192,-161.02384534133785,21.683251378452287,170.36078141125728,71.79483367194446,-17.412623018757674,-91.45538067614916,129.74207667095035,20.303366652712114,25.794417612362906,-57.60382734534939,-96.34078406408375,-40.74430374168243,-174.11461167732634,-90.06799999999998,2.1899999999999977
6,2.0,17.18486241587776,-8.432001576447178,-20.435021183006597,-5.4557360594949955,3.846219933806907,41.02424779303111,11.506719574411417,4.131037801349372,-1.789065178019598,0.32819115042546443,10.070998154278199,-74.89753007968149,-72.33072512231502,-157.96760768278526,-142.02684335357742,-147.33002423422923,-3.6200000000000045,-0.0020000000000095497
7,2.0,5.296785893852331,0.5534616012104578,159.7640954454618,132.30014440412393,-23.485118180353084,-109.560145946866,67.56662747511623,56.71296504960499,-86.84329184701544,-78.74102127242293,-72.4354156959079,29.398066780208538,-153.45972282851662,-97.07684053434548,-131.9670821796205,-10.84519569306488,0.7370000000000232,0.7379999999999995
8,2.0,-11.83943628887404,60.9098202705656,-108.50183286175387,-80.51744644602515,-136.9674784493114,49.437294310039036,-82.86435918932962,-9.887507426740449,82.07026968580979,-101.92813971231294,105.7400389261219,-51.92704974892868,-105.13926475886734,34.84386451938303,-118.71977460351857,105.8381163911943,-1.4470000000000027,0.014999999999986358
9,2.0,67.4964371305795,-74.58371692709179,-11.963144089278217,58.87688679272526,-7.397337079250207,-14.299491911958526,-6.027159982646836,11.35274691461167,-3.92159649704449,-80.91080510186151,4.271418117131161,-164.3405313308709,80.3261384812362,11.926091711376515,71.69445486704169,66.89292504885341,61.00760000000001,-0.7169999999999845
10,2.0,-4.29572216233457,4.877961894131957,149.99616129272192,96.54462815548257,30.143732494846077,-67.83508933745415,-33.95522839994089,90.34635266406967,-68.7084330750036,58.59038897882178,4.080572293525449,79.28357683751366,-4.145220664619757,-82.21445732396556,59.98442243853083,76.09861735785154,2.173999999999978,0.7210000000000036
11,2.0,-8.086240105000257,-0.7946972672533406,17.312854770711894,-0.5171639489535949,-126.88684529940593,119.7194097700564,-63.36170275256863,94.45713931813492,-89.87152934736439,136.84010719520515,-2.0300391053775684,-4.302417707248281,143.15213600679442,-7.7105042578157565,3.6080422811781148,-77.16914489236848,-109.01299999999998,0.7280000000000086
12,2.0,20.18133976048479,-25.713535473858144,-145.62069811456715,-11.14243821818718,115.12038228454219,64.13050829845419,89.10854563141557,57.00808187504841,-74.51169991526953,69.7747413676664,-77.46910919291514,65.04672105915317,-1.120010594252392,-72.29159196070125,-131.9382034152352,10.89426483218324,-165.669,2.156000000000006
13,2.0,135.83794672718696,-125.33672980556081,1.3783813149836663,169.58933942001474,1.6824088308314686,-6.0857741347468775,62.558438872686864,-77.58125255007772,-45.33060085037718,70.52421272067616,-95.1997859113502,140.22236350032628,-77.11518345736533,15.44496881621312,-122.56724159186095,49.73619756345526,106.09,0.6920000000000073
14,2.0,-118.55523276175009,125.10385060379774,1.4183868575271674,112.13248507538817,-0.7649238281836546,60.909784344364894,69.4904255647346,28.897596655019356,67.98356310934486,-137.4392272507439,159.54726830050745,63.6498227361736,81.30165710638796,-11.605227988381856,10.763614556057064,-156.44499553338903,-112.593,-1.4539999999999793
15,2.0,109.13371441737688,-97.57624785081924,-168.44776101647048,3.6692497080921953,-46.693923144106265,53.740835601152426,144.73584591498025,1.0352312966886472,10.89220634674514,13.099411206249759,64.45983036306703,-8.936384831201721,-9.156416097699704,65.43055891309677,66.96142863342962,67.076180587111,0.7703999999999951,-0.020000000000010232
16,2.0,172.67341450970488,-175.56338488704944,-70.3860915008553,-6.952761948031053,-84.37383937446664,121.30632846549285,97.90823666095564,12.958206918641203,-20.201303969260053,37.30328333680936,-153.56668901397586,137.1120119951016,-145.79853725558806,-155.94095594655877,14.697910739489629,-0.46853648246574764,169.312,5.054000000000002
