,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0,2.0,0.043684109564424034,-0.05373605609248955,-2.808576789118746,-0.6089590591387264,1.3839460497409846,0.9893571858245025,-1.2841558154248318,-0.6123437192950334,1.5103470453753118,0.019036214441428,0.023341940007753692,-0.03559832984880984,0.0022537260655894897,-0.12119117158317749,0.23177600139642607,-0.2792343722306434,0.02500000000009095,-0.013000000000033651
