,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0,2.0,74.22807980606106,-93.8659596810418,-140.33912550333093,12.741785807571404,-129.75732690431215,-95.64059553692093,-38.7128606483206,99.9513265749264,-20.565352821040662,69.54528329595782,2.6675853882270673,21.307408414989283,-82.88122772743773,82.3269125823364,-75.04900963782995,76.05587883758544,-84.82600000000002,0.0010000000000047748
1,2.0,24.837619029450153,-20.134005555170262,-85.41864940861115,-44.35950789453963,156.31202863381878,14.170360472797299,117.54488947093421,-5.2838036807732465,56.09059844015927,17.24930356747776,-41.9413433202332,-80.44581470815713,-3.0154594624783613,2.199303590480781,-57.855171939965985,12.210001618265807,-3.6520000000000152,1.7960000000000207
2,2.0,-12.49854375572994,-0.44057473902984867,147.30237700301157,4.759870107485057,154.335986836229,30.555760797378355,-55.48846862308419,70.34334760897472,43.97765089495906,-53.98566572604305,-33.85275040590791,-58.5885050462322,58.21608391246086,-48.797804023417044,112.59927439622153,-82.81068803278879,215.24899999999997,-0.9239999999999782
3,2.0,-15.614361120685928,14.107474773593552,14.595452918671228,-1.541012758686037,13.47695120178254,16.588896927164143,95.60578656006749,-65.87506701018005,100.00134095837595,10.052747774379327,69.64903798689632,-2.377871900176334,-5.132620838925604,-6.919422234197086,137.66708547611196,-10.034959074956134,196.07799999999997,-2.6839999999999975
4,2.0,-11.829335210521997,-14.154672061527862,-126.6691223910874,-3.495898986843457,-11.134429233592272,11.373213234030771,-57.5092550553756,-18.054144097358517,-71.8968393355682,-11.193437317413995,9.180791623117827,79.58315950292103,61.54641831001774,109.86913401218918,79.4796343105731,9.619064563175925,-137.703,-0.03799999999998249
5,2.0,-62.71022911454484,46.05652636502248,-2.8161170095885097,25.10191794694441,-127.55036935859012,11.336230284034997,-52.236265145828845,-6.509133493028031,-43.82817555553365,84.16705432021965,75.07051136947175,-64.11398982504178,-8.078981108830249,-128.5626338431292,-75.00094229588065,-83.01484129520487,1.0459999999999923,-1.8400000000000034
6,2.0,-52.70186289442725,20.326240552709976,3.092931774751321,-39.230055501361846,-173.49499498361692,57.677655494153825,86.6196677887641,-139.82849751478602,-164.00847904523977,60.494264574066406,77.71706895162613,-76.5639142444398,-133.60169013007388,-160.99914452668293,-86.41058507288754,-16.07094686468477,1.8249999999999886,0.03900000000001569
7,2.0,-29.75869902819833,13.297048990938691,-95.59475265373017,-9.307653567665284,-141.03226173782141,6.867432279962372,30.56683726965028,-36.971551947892095,82.75059481064753,-88.11432903223823,-13.020642361690477,-5.929238909732916,-114.45200856126814,-72.81188563162127,-83.91209622012079,1.2117729335176382,1.8260000000000218,0.9260000000000161
8,2.0,-6.036441397879756,-6.483795626880124,8.08663769223179,-39.929887265804325,-6.555111925880652,8.404610007673696,-67.73862194034156,15.226294935646404,-67.79162782339938,93.01465608589984,-0.0752210904238666,158.2379488722795,-44.39349583374363,-79.7732984308531,26.558052959894326,-129.80555270367907,-124.982,0.8700000000000045
9,2.0,-0.3753017344968015,25.025481481742368,-103.91482719912025,-178.0023740919268,20.926883401032356,-84.83968415742893,-16.073537398408455,-21.281068657773844,75.74675303058763,4.1730391876076425,24.849845186770168,-82.65899649581243,23.20656774059475,-81.63633033308683,50.87994457445684,15.32468198393272,122.22300000000001,1.8240000000000123
10,2.0,-6.479982811947295,6.911357918984166,3.258204049540069,-5.560026796551313,3.1586957987352093,-1.9611468071981424,5.229859625187075,-10.578672475694631,3.058213689089257,-5.163959548192949,74.1931273304059,-73.65953570569198,48.46494266216606,-30.74222236053268,-104.61424414638395,133.89547581525008,-145.089,0.9279999999999973
11,2.0,-90.03286687930587,86.96709101874265,22.834909265878082,-10.252901508739015,-50.15160598251114,-100.84997433199648,-45.097882127083,13.010983049031672,0.6673068012603238,10.62359242086967,21.477618235678975,-15.19467178410504,82.36721739932646,-79.45992407594717,96.0270807808337,-80.13042162513065,121.34399999999997,0.9029999999999916
12,2.0,-7.587557892665217,8.32691669104517,40.5351962197461,43.91321870687446,6.716543221744274,-175.0670539724086,-47.697394404643504,-34.4819482255519,-10.425785472907748,-2.3643676108227396,5.248253101196738,18.147532322802206,52.980770886418725,61.65206466446149,-2.93935547764724,18.916614450590536,-5.461000000000013,0.9419999999999789
13,2.0,-68.21018461057886,45.37063753344961,139.90370577802986,-123.54359082553273,26.209433844400337,-158.04957660076911,83.70479748597675,-9.500073606348309,70.69453094317504,12.163047876715552,-0.2512606809469702,11.006753268544145,17.336705914067636,49.43430953638658,-118.8770472677389,72.288465655325,42.863,2.695999999999998
14,2.0,-103.49798127017962,-24.51094637924153,-39.83887512413169,-118.76628651428626,49.34196047047975,43.16527865676757,-10.957472856286318,16.192399380812212,-160.79275181603126,-8.521450983517967,2.243530251580461,-148.52815033594277,-2.727322804882121,-61.16618719487721,127.40522900908641,25.32255325475296,-0.0519999999999925,-0.9410000000000025
15,2.0,2.811857368460224,24.64973960378643,13.015746976148819,-17.798412481184243,15.146743285443506,117.50089914571281,-60.34331780812931,22.155273091478023,-76.83442666929643,-7.509961055057218,-24.337601179553076,133.09050014263192,36.85478570536543,43.494275340836154,27.445154032454468,-27.24090409472913,-41.952999999999975,1.8160000000000025
16,2.0,-52.327679201337965,-69.26831976295554,-109.23929213418377,-141.17770810386267,-55.86842788094122,-94.83579041091858,-123.96981539271835,-115.143707891765,-14.318676304497274,-2.9319294983755384,-58.06469571738522,67.14241492122123,-18.61804743594159,27.457497635869373,-99.29008840067102,-60.83880884818859,1.8050000000000068,-0.8850000000000193
17,2.0,-35.35205982286651,53.27939063946394,81.5309726379512,25.146329472390264,20.70929694239283,10.099098818456977,-7.07780739022812,-91.2394790938312,-103.5769530120836,84.93507066954315,33.4219993235121,41.643663086622425,50.18029913090703,-13.12963901156084,-30.02754433436602,153.2780382247757,-41.05799999999999,-1.8080000000000211
18,2.0,78.6960613099746,77.10300657697455,-28.780716996732306,-28.564153362305035,-101.6421435389886,-47.37476648585417,21.673858151698077,-41.918416998971615,0.26587379475923,4.2934327914652926,-76.54762244537693,1.4135013113427988,-52.74440421349169,-23.590218112147802,-12.00548492992877,-129.64805943433086,-2.7360000000000184,2.772999999999996
19,2.0,5.170950443746463,22.974576993075118,67.69339746120494,151.84177576072315,59.17021884451701,4.4218288422592025,-100.12790193487588,-29.99463897009104,83.82663561125175,-13.36977521595027,-13.852650593110397,30.01945022871763,15.77247523235502,5.687738013615558,30.31302484533265,-46.91202506883144,-1.8349999999999795,3.6299999999999955
20,2.0,-82.96142017381948,81.00472318079437,-41.09330024678334,-163.1252028653365,3.620770347180027,-119.98735703619204,-48.651431618377394,-15.595346456631418,6.1655537341395785,1.897938399438786,-18.303881016417975,-77.24969402050435,-5.347207812561649,41.32583503851218,79.37407302546622,-46.84850385018618,95.82100000000003,-1.8470000000000084
21,2.0,25.838875436570945,-31.69354293158659,-138.46576154580453,152.9751559920191,-65.02875623372984,-66.08497286493089,-41.058975058799874,-20.286692464375577,24.31137957260016,-1.3456841516765223,-17.00798938194073,-5.060690666619692,71.64932387608754,-61.97835935615154,9.75531780556318,-2.8604008533228438,-62.897999999999996,-0.026999999999986812
22,2.0,-70.92770035568014,94.1083547629854,20.68850257037991,-28.089429036960958,47.17545263679857,107.45349993792153,42.07984728345322,13.238610854758143,-84.62461097936576,34.15095817440934,72.7242472725022,-97.05910424660475,25.135103067970263,-68.343396073485,-59.70222722321923,47.45912301972855,65.679,-19.137
23,2.0,-115.83784604613687,91.82311592033756,-99.88262178349382,35.16062820752819,18.287077003230706,-15.139424826168039,-25.11752753309685,-6.245492273394767,-35.890142113819905,-33.57834125281859,51.27510297353433,-31.034790572867294,-72.48725886943899,-89.84699393051382,-81.0162414416937,-76.94520725223836,4.5120000000000005,-2.701999999999998
24,2.0,93.81001315252746,35.348874665856115,-88.34126570439668,-75.72296364367969,-144.0158339791485,12.794007715292707,27.566799101643788,-9.545028606196468,-6.026772556835141,-10.00617915238243,-58.705890382823355,141.63526481165167,-123.7188037037582,-0.18709936390780513,-102.18269546630582,-31.451046526178175,-55.68900000000002,-0.0030000000000143245
25,2.0,43.55102074748726,18.51474637392633,-11.075617760685759,119.62033700845099,30.91924064464891,46.83867590740216,24.140572473435547,-73.2020241698614,53.73855717973224,-87.55631526637904,21.296219798769165,6.597444209739223,88.41839042684532,78.34348163959729,3.197331476285896,44.17894022528989,0.0020000000000095497,3.680000000000007
26,2.0,5.210977931998158,-26.04476635152436,13.883139078245677,19.94372332131644,-25.696592532381032,134.18220594174326,26.35611864741942,45.19864842555034,4.80728901725206,0.32124840124163256,0.2789210648338383,-3.490492065942064,71.10836556843616,77.25414131074065,27.21409248666268,10.75357104012555,-3.6399999999999864,3.6580000000000155
