,Unnamed: 0,Nose-Neck-RShoulder,Nose-Neck-LShoulder,Neck-RShoulder-RElbow,Neck-LShoulder-LElbow,RShoulder-RElbow-RWrist,LShoulder-LElbow-LWrist,RHip-RShoulder-RElbow,LHip-LShoulder-LElbow,MidHip-RHip-RShoulder,MidHip-LHip-LShoulder,MidHip-RHip-RKnee,MidHip-LHip-LKnee,RHip-RKnee-RAnkle,LHip-LKnee-LAnkle,RKnee-RAnkle-RBigToe,LKnee-LAnkle-LBigToe,MidHip-X,MidHip-Y
712,712,94.42098326428123,82.29930515940424,112.66638892540308,115.16075935466488,34.332349044948494,135.9191590779787,32.69216245514415,23.301183004249037,90.09507243070922,90.62245734711152,98.36777565562592,96.94143155387376,176.90782804996687,168.36081154835924,150.41024014487635,115.635841519931,463.758,261.533
747,747,84.00030286315305,82.35279521618202,57.81277775620262,109.56153672480484,172.71857911345947,132.82001021688657,104.1117354932953,13.696482125037695,83.4023709668011,61.29346850737435,106.42370357624095,97.26928998108389,157.37173633707658,115.88303847804258,106.84901732548144,98.58540308544023,543.396,252.378
836,836,119.7725777313738,58.24444455986476,125.09361995967107,167.06048489746874,161.41114059479207,143.81713052625602,26.70162664839847,96.8033701964775,98.77076555054592,94.21314215387945,100.72539967224353,80.04246064952517,179.5662722725714,161.8360427802881,171.7474646456666,107.5130460393116,525.124,287.621
885,885,114.85499434225729,65.25945287613466,100.8930756489336,100.70783726515066,32.70951655726096,124.62354410797444,9.292232864865763,15.848559659586297,92.11898421755328,95.79425591192911,90.10865569880612,101.39162956384094,152.93253302490226,173.94998582577108,110.31116261317644,112.40366415082671,600.879,278.471
928,928,97.20492355038232,67.13434593050007,22.57058046292027,101.11740893830296,147.97147722619977,121.35092578875629,80.60689761680196,2.822545757133795,92.5623652190204,80.54704249298939,73.00901699218586,92.35083552744034,168.78701524744082,134.14497958696774,118.69057892213496,97.92191386232018,749.594,271.98
961,961,114.04295976478107,69.45457309676617,114.14235653658623,128.08944254485695,79.035092073811,148.1580018273675,36.21835140531055,27.94192659165251,94.80476607247054,90.620816128512,84.55937892692192,91.20229308408122,176.9814483009738,164.72722012219663,156.46590317081973,135.17127917837078,669.99,277.178
982,982,118.72841882145002,59.57405493669242,122.14913548289906,138.4238968457636,176.6936289164289,42.45038685766985,33.25406590205549,59.1897500852752,93.34133751176104,94.1037869647395,89.09498841706464,90.45636713437196,173.83940861877423,160.0971476214603,172.9826832097551,171.8226910848948,660.909,291.552
1001,1001,112.88286151027998,64.94359926361066,124.11822202718606,155.62036641493336,170.65531099313222,122.62681933632412,30.42231308658437,132.0039776917204,102.13163821886556,92.29318433772272,92.11668595593538,81.41526439824305,163.2795441336931,169.44465088014493,78.12911414705115,78.12911414705115,659.571,291.525
1055,1055,120.11270804409855,61.858495893154,113.12489795601093,108.51404517374272,153.93144138901232,98.50628405532254,24.299766538862343,23.711560347755075,98.41904198222691,92.91791732528516,92.82043043182472,92.11998939206842,176.28094439188038,160.79675186640569,151.31455280709204,128.59518329384477,724.847,303.275
1084,1084,48.9964663992295,129.37012249279863,169.10225712574712,99.88505854276497,150.34957382502725,173.0635223653179,89.07872133412094,5.8736301710773455,88.38778890069759,96.37297039945176,92.51633816126146,95.44624802320384,179.69210803099602,166.3312820408921,101.68601284638392,80.73415617791387,709.187,301.99
1140,1140,28.730595523261204,146.37065787390517,84.7004675888752,97.22753378783224,121.9590067663262,155.12769439243138,12.665717137601805,7.406707255995155,92.89349567770694,86.53058552931068,115.16965667175285,87.5476411554066,130.9749114863062,151.27752796185715,100.89337546367186,88.4265106838772,632.177,262.845
1303,1303,27.829824933001408,151.63398331760115,111.71737373505192,112.66300531784913,163.7183845793146,171.44990292090213,45.39591849553896,2.558065070361336,86.81041862186672,96.06859798579082,92.17730423680447,96.41564890284388,170.04714645674397,178.7909960682649,96.22393107618043,104.74325668610136,258.927,248.464
1390,1390,90.64641265804016,89.12729954344775,129.9100051561707,44.912193249540806,145.927615701029,125.62962203729498,17.514232624402997,16.87846552213566,81.5654541236353,98.03883301335796,112.0398932274514,80.4000253913764,170.33847753053553,164.6073268251659,107.5190011658427,122.914629451746,265.462,241.95
1483,1483,86.87533021872132,93.76773073834508,123.87715301969352,153.65151406852212,31.88280064755913,20.568517103998968,34.587159808375056,74.98197755357185,101.71316371870893,95.50262682085548,96.96084370581076,81.36154541209663,178.1140917477325,162.7670246212679,174.4694904583127,149.59345510877253,309.824,251.051
1578,1578,83.564775128625,93.47231161814652,135.0252215598965,104.01941715856236,23.87825411808966,21.01702293621939,43.20582117310672,28.01419838323052,92.55575719947674,100.8942560802963,85.65961966175834,87.1655528987027,162.36147149451634,174.00417522836787,107.25091147212208,99.78524129850516,367.264,249.744
1620,1620,126.58050319337433,50.05510068157156,84.19216777393734,159.35586844945666,159.35586844945666,38.98434865792538,0.1221322890678733,71.09188058568864,95.97639586200287,88.3732765160012,88.09720873291748,106.7833168554752,161.71020603161966,163.182086147322,88.80429444814872,96.1433939287018,423.308,252.397
1646,1646,125.67864917708226,49.997943087310986,68.29334560371359,159.45134338569162,159.45134338569162,148.15990678461253,13.886079858370552,72.02943086305743,93.56672498121712,86.38331175241389,68.6229885194629,96.2433019174196,174.23471116033,156.42479928694007,112.2462647939664,80.48856211460101,506.857,251.097
1657,1657,132.72232555045213,47.29355046271205,97.31317884419268,156.4216839851723,156.4216839851723,15.963484845360096,8.154495519943515,70.84868053825706,103.03790487359244,90.7481462114128,82.41500225969116,94.39677270462752,167.98816870554842,158.56718949326708,175.1402958945384,83.5424430165229,526.467,260.192
1701,1701,128.47099172267775,49.00887016384478,117.88584207609036,146.64287540547008,52.2212865382621,56.44618108602653,37.73055264231674,57.3960519487149,90.20986308994792,94.6650239859445,92.6681021158137,97.46165339433703,177.68417350949386,175.3549851507377,33.61835870647546,61.59267947002328,525.182,268.053
1767,1767,78.33694039648375,99.56326626758036,116.79888297380354,142.55998123823946,143.3591863906069,161.62672364264074,167.90580579291233,51.01321044094129,94.6835123509172,95.54623571823258,75.56559149741102,89.29813658005027,150.88930583912776,179.10323559461318,145.88298983298293,161.5330448818579,429.845,241.928
1785,1785,100.413379344395,78.94888574172444,121.63559740581051,127.63260606509084,144.3086767220251,161.67250196016383,40.6906740668036,40.57946039380964,93.45849297349812,97.6680677458499,124.14376331848884,110.66529191168488,120.95380445646713,140.39755574345548,116.9621538426862,133.64868215602922,420.738,260.235
1807,1807,127.35077398917456,52.80152573734238,137.69525576217916,144.25869051322724,161.36351481960932,155.38513160358815,43.603482037779536,138.07746158998404,96.691539539353,91.69949504521956,91.31888097753878,86.04281619041892,176.1573045124,134.9026040493571,177.31767014794804,133.77138391170791,358.107,248.452
1854,1854,49.93810611989736,130.11072005460798,130.41848972339793,105.88826212022616,153.2579208481935,148.86450137163123,155.82267881649662,11.072842837644515,80.79554022046419,107.8710925014973,95.25294825699108,73.81645344734078,151.51223401675324,175.07095206267607,113.00353278981775,94.0911558284074,316.347,231.512
1868,1868,-1.0,-1.0,135.57424851574538,117.10782409310612,98.1012466062342,143.60108344376067,57.86656101648692,25.85915442950552,98.62001239276368,97.50465777787016,115.3712650579078,84.89955244861412,103.33895764768634,168.67031349234747,131.57217003547424,154.39493120458908,324.19,251.059
1894,1894,129.2638791860143,47.265070961221866,123.43079445781092,140.30638035452455,157.42421049073138,140.77331326451588,30.63885091938314,146.1007397783376,91.97830328879188,93.72192851176744,96.09160303614772,84.19651914624002,174.59268128688717,152.31619212271184,144.54657366580886,131.6006194206662,385.537,238.038
1962,1962,90.1908792447081,89.86049468506428,128.00154223332694,96.70559090137024,157.01335492527642,165.60553258381563,36.924640398755066,14.36404882713401,97.64302145295432,89.03379215234551,123.26690086447468,83.80182460185155,131.41701074516112,163.6994748015038,99.76254177142428,113.54450695991862,312.411,258.93
1980,1980,108.8050374017184,71.02589336628868,135.6859713804083,113.4894728850545,153.35385134543867,148.09301112700632,41.82977123945588,171.79810614795363,95.35255365773926,96.35718307831438,97.54116627496288,79.75988534310929,164.38265397873053,172.6373774676225,111.79669615661952,128.92850816658623,294.156,230.206
1995,1995,93.55767166941096,76.9826094741709,132.61883666623245,113.87680251401208,157.4300868495562,92.99222299307328,49.62047566950195,37.97999729478428,95.90861322688092,91.26873262685103,122.6373512236172,110.6833460088666,125.44255615993174,119.4901665474795,94.90865110626017,136.27564654754863,301.958,255.018
2021,2021,75.44389475668117,101.3921797502046,120.9588457657077,139.50345148349032,146.36170716351853,151.9381492295633,162.14004081485535,51.87853587205817,90.5756802993441,100.7735933153296,81.60617806937928,94.4288938247558,129.2651905522263,175.61087405001595,131.75286395465986,153.9337044633159,359.371,236.7
2087,2087,92.11184262339944,84.64289981290406,130.42959948542864,122.5797484653567,161.24520686858236,164.44900201450616,46.998497407301855,39.59279019486663,93.20088495629332,101.70587441221544,118.64760199380564,120.41370223613326,129.69406046396358,144.83123415690537,96.53879652268267,126.8396655066876,329.336,257.574
2111,2111,109.89131675623786,66.15557542696641,54.245067127323466,149.02729976576188,162.55671592388316,128.63034103637764,128.3925782824691,120.06113318540972,86.89531311261739,97.27372398048465,75.83729875009354,78.72562006601197,178.6548609432129,166.5991989012944,128.03630018146492,96.28216602293612,388.133,247.19
2157,2157,99.68901271456384,83.7638093996628,149.58213169376123,134.08364780803512,51.62983396581395,153.85498024442128,70.21308791167198,41.33189743626447,94.67517925088436,101.15668096953443,98.39870850877104,97.85539548194718,162.9516771704461,165.1058551530297,117.6326264104028,172.69492170180695,356.812,239.307
2193,2193,98.01871362347887,81.86596121957504,145.50476244282726,36.65735479991289,138.5912586333556,171.6064591999712,123.1673484304128,111.01339789338384,88.54629701311721,104.58254452999154,87.088498091217,65.69843385681011,169.65471144639133,179.92657829363898,100.62024304233891,128.3505088673494,277.204,232.776
2225,2225,96.30931318187092,87.23729489380952,137.37177268073214,134.22085434537064,163.0690659591999,44.38887107370018,43.551214417346245,53.19746166140165,91.65531907336296,97.80797623221744,119.75328083627568,99.1885423296754,130.49084704486364,171.98486960648592,95.44442009823284,137.01074265455316,322.835,248.456
2271,2271,81.16588928079744,92.55669214207488,88.0117798677178,148.85937162773553,157.0756085675426,158.81952980672324,158.8039716625761,118.46649043161746,91.04261323269976,93.77436101837029,67.59502944713205,85.16624601702037,172.10813108040202,167.9994677170375,149.57385204722615,101.30252266070129,437.724,253.71
2301,2301,90.29283733418458,83.11976539073657,140.77750464700208,138.328638403054,24.008456718712697,129.94543020212052,68.1145417636133,45.76105704557419,94.7962770331634,93.84070581502549,114.09660185800912,103.45655756189588,140.82684141776403,143.00421483143418,134.67744961721445,125.5995192653287,436.416,257.606
2326,2326,97.43380612197969,86.71280487280382,133.2810784886879,128.8167987234571,176.84805337071967,167.57803028726585,42.2104424839107,42.09787543462659,87.72908675507328,93.17066144178033,114.32532245226848,97.28380878838088,162.65518299025626,179.6586258016504,107.94723034563332,136.0640733393157,395.978,245.882
2346,2346,80.27178809977221,100.62922458937578,150.98888176133542,47.68466048967561,140.92201408327517,169.13620300159062,118.491620797427,120.53953639601478,98.74847231878324,109.2724196709989,81.8378783060099,57.83109081048331,169.59847042276428,177.1037373006476,97.69418621882468,131.2640371566009,345.032,235.382
2418,2418,99.50773441183134,83.56408701517299,134.15432096273477,145.2489359844416,168.01867513125032,54.18789117009639,44.723872870385485,64.13979588699246,102.05399855420382,95.41123025825844,99.04601080866166,89.94818928980251,176.159537386887,167.50173172449914,126.72400303929774,138.47395401718563,457.29,241.916
